OBJID,RA,DEC
587729387156471960,13:21:22.06,+59:08:22.0
587742551746412685,13:21:40.20,+20:07:27.5
587736543622463573,13:21:42.12,+10:34:13.6
587732590645870739,13:21:42.30,+58:56:24.5
587736807224770652,13:21:44.28,+13:23:18.0
588017948820242573,13:21:57.86,+41:51:30.6
587739406787805278,13:22:10.44,+33:40:23.5
588010878231183561,13:22:21.06,+04:08:03.0
587742014364057653,13:22:30.57,+22:05:58.4
587741603111895170,13:22:40.44,+27:30:59.7
588017724407283943,13:22:42.93,+06:29:19.3
588018056719368212,13:22:47.99,+52:16:58.6
587738574607614121,13:22:55.45,+39:39:56.1
587742188837863544,13:23:16.56,+22:57:21.7
588017569778827419,13:23:38.95,+11:17:08.7
588017627770912927,13:24:13.92,+44:54:20.2
587729776901554377,13:24:22.98,-02:52:34.8
587741724974579754,13:24:42.16,+23:09:11.7
587726031720939691,13:24:44.15,+01:44:56.4
587729385546186915,13:24:45.75,+57:46:10.5
587739097532071951,13:24:51.45,+36:22:42.7
588017705087074410,13:25:11.68,+13:10:23.9
587741726585192494,13:25:14.99,+24:22:53.1
587729777438556291,13:25:24.86,-02:33:51.5
587729774753808531,13:25:45.85,-01:22:34.6
587736808835776739,13:25:46.42,+14:33:19.5
587732591182938292,13:25:49.76,+59:19:48.8
588017723870806193,13:25:59.99,+06:03:43.5
587742576449159364,13:26:17.49,+18:52:27.8
588017571389702174,13:26:22.22,+12:36:32.6
587728679544881285,13:26:25.04,+64:58:58.5
587739709014933564,13:26:56.32,+30:02:37.5
587739405714587755,13:26:59.87,+32:42:22.8
587726015078465728,13:27:01.01,+02:12:19.5
588017948283830288,13:27:05.58,+41:07:17.2
587729159506428004,13:27:24.57,+05:07:40.5
588017571926638750,13:27:31.09,+12:50:39.6
587742551747068006,13:28:02.22,+19:50:37.9
588011217524097171,13:28:12.78,+60:46:28.0
587733080280596688,13:28:14.31,+53:28:40.4
588011122506662009,13:28:25.86,+60:25:59.8
587729157895946443,13:28:39.76,+03:45:15.9
587733409905967240,13:28:46.77,+52:47:41.8
587725550141898797,13:28:58.10,+65:19:28.2
587725552289185959,13:29:08.57,+67:04:18.9
587738572460785727,13:29:12.33,+37:39:37.8
588017978898907421,13:29:25.62,+38:50:02.8
587739721904291981,13:29:39.27,+29:46:12.4
587742549599846526,13:29:50.12,+18:18:04.5
587741601502134346,13:30:08.20,+26:04:05.2
588017702940180521,13:30:19.16,+11:30:42.5
587738953104097284,13:30:21.07,+37:05:09.2
588010879842713714,13:30:30.68,+05:15:36.5
587736807225753678,13:30:31.18,+13:07:46.2
587738569784754211,13:30:37.14,+14:38:57.1
587741602575810672,13:30:41.61,+26:59:53.1
587739405714915375,13:30:42.52,+32:32:49.1
587726031184724148,13:30:43.28,+01:15:08.7
587729774217462016,13:30:54.33,-01:52:31.8
587729772070043733,13:31:44.46,-03:25:48.4
587729776902340691,13:31:51.87,-02:52:19.5
588010877695426570,13:31:58.66,+03:37:40.3
587726033332338829,13:32:11.05,+02:57:01.0
587741721753223356,13:32:11.72,+26:14:54.4
587735430692536460,13:32:12.83,+49:06:07.7
587742013291364507,13:32:30.96,+20:57:42.2
587742774031483053,13:32:33.63,+16:21:28.3
587729772607045836,13:32:36.02,-03:03:05.9
588017725482139681,13:32:42.55,+07:19:38.1
587728676861116453,13:32:57.26,+62:40:38.7
587739405715177491,13:33:07.46,+32:30:51.0
588010878769299587,13:33:18.87,+04:26:16.7
587738568174469256,13:33:38.21,+13:14:09.6
587741721216549062,13:33:42.15,+25:44:55.6
587738574071791749,13:34:20.54,+38:43:24.4
587733080817860720,13:34:26.40,+53:45:20.4
588010877695688875,13:34:27.81,+03:34:17.2
587733412590518367,13:34:32.39,+54:38:26.1
587741721753485387,13:34:54.13,+26:12:22.6
587741601502593155,13:34:55.38,+25:55:33.8
587732591720333424,13:35:02.36,+59:20:26.3
587736808299954300,13:35:03.62,+13:55:19.8
588017948821356547,13:35:10.03,+41:11:18.1
588011218061361309,13:35:18.64,+60:56:06.8
588011219134972098,13:35:25.39,+61:50:17.2
587725816953831539,13:35:45.71,+65:52:30.8
587732482218393779,13:35:46.31,+47:26:00.9
588018056183480343,13:36:07.33,+51:14:08.9
587739708478914706,13:36:08.55,+29:26:43.8
588298661969002642,13:36:12.58,+44:52:52.0
588017604153573442,13:36:23.94,+42:46:28.0
587742191523397782,13:36:24.41,+24:48:08.9
587741727660048536,13:36:43.03,+24:53:47.8
587741727660048555,13:36:43.96,+24:52:33.6
588017719577739335,13:36:50.71,+39:38:29.6
587738950420463777,13:36:50.71,+34:50:29.5
588017605227249703,13:36:57.81,+43:43:55.5
587742551211180139,13:36:58.66,+19:22:20.3
587733081354862721,13:37:02.99,+54:00:41.3
587726016690192540,13:37:16.44,+03:30:26.1
587726032259186866,13:37:30.55,+02:03:02.8
587742550674440398,13:38:19.06,+18:55:04.6
587742576450470075,13:38:40.02,+18:36:10.1
587729777439998101,13:38:49.49,-02:22:36.8
587736543624298742,13:39:12.48,+10:22:11.1
588017703478034543,13:39:25.18,+11:39:34.1
587726014006100115,13:39:34.19,+01:19:56.3
587735696985358483,13:39:37.38,+56:22:37.3
588017725482860791,13:39:44.02,+07:11:03.8
587742013292085379,13:39:48.10,+20:45:12.0
587732590646984848,13:39:52.37,+58:20:32.8
587729160581480526,13:39:52.88,+05:50:25.5
587736809911025776,13:39:55.64,+15:03:19.3
587738570859479163,13:40:03.48,+15:18:36.6
587742061081133204,13:40:08.97,+20:59:52.4
587722982287933622,13:40:17.51,-00:40:57.4
587729772607897659,13:40:28.45,-03:05:57.7
587736525368983731,13:40:39.89,+07:17:21.7
587739706332020880,13:40:48.38,+27:30:42.0
588017978899955826,13:40:48.93,+38:16:18.8
587736478391140505,13:40:52.84,+11:54:54.2
587729386620780760,13:40:58.05,+58:02:41.5
587742012755411105,13:41:09.02,+20:22:25.3
587739504477601895,13:41:15.05,+29:55:11.4
587736478391140566,13:41:15.33,+11:53:59.1
587739504477601948,13:41:16.89,+29:50:04.4
587736584961261677,13:41:18.74,+40:18:07.0
587736479196512315,13:41:39.76,+12:38:59.5
588298664653553843,13:41:39.79,+46:44:53.0
588848900460707960,13:41:44.74,+00:20:31.6
588011123581059167,13:41:46.18,+60:47:37.1
587739131341832362,13:41:47.89,+35:10:07.0
587739708479504511,13:41:52.94,+29:11:25.7
587726032796582054,13:41:55.78,+02:26:14.6
587722982825001153,13:42:08.02,-00:16:31.6
587739828734656684,13:42:09.78,+26:33:44.9
587726032259711229,13:42:14.09,+01:57:03.4
587739809946796193,13:42:33.16,+25:20:41.6
587732484366205116,13:42:33.87,+48:53:16.2
588007005791518869,13:42:37.18,+64:17:44.0
587742191524052997,13:42:38.15,+24:27:54.2
588298663043137560,13:42:39.52,+45:35:03.6
587726033870389388,13:42:43.61,+03:17:12.2
587736524295504117,13:42:44.71,+06:36:03.0
588017712047718502,13:42:53.80,+50:18:20.8
587742062691942459,13:42:54.69,+22:08:42.7
588017978363281611,13:43:04.86,+37:49:39.8
587738950957858991,13:43:13.74,+35:00:10.3
587733412591042756,13:43:14.45,+54:23:16.0
587742577524670523,13:43:27.86,+19:18:14.7
587739706332348505,13:43:52.98,+27:21:51.9
587733080818516096,13:44:05.18,+53:09:07.1
587739706332348468,13:44:11.13,+27:16:30.1
587739504477863990,13:44:14.12,+29:48:14.8
587738569249325133,13:44:14.86,+13:52:17.3
587726032259973264,13:44:16.68,+02:01:05.4
587733079744905362,13:44:19.59,+52:15:32.7
588010879844221001,13:44:24.88,+05:07:31.2
588017978363412520,13:44:31.81,+37:48:50.8
587726033333715183,13:44:32.55,+02:57:14.7
587733398095528059,13:44:50.18,+52:46:33.5
587735696448880823,13:44:50.32,+55:47:41.0
587739504477929553,13:44:52.54,+29:46:15.3
587728918445555919,13:45:07.93,+63:02:29.0
587736808301002937,13:45:16.67,+13:43:37.2
587739828198178922,13:45:31.59,+25:55:56.7
587742062692270098,13:45:41.35,+22:03:13.9
587742550675226822,13:45:49.51,+18:32:38.5
587728920056037484,13:45:52.98,+64:29:37.6
587742594157510771,13:46:15.88,+16:42:18.8
587742189913899051,13:46:30.38,+23:05:49.9
588298663580270852,13:46:42.64,+45:41:35.9
587729159508525164,13:46:51.64,+04:56:56.3
587742551749034221,13:47:01.46,+19:25:45.0
588017947748663348,13:47:02.95,+39:52:16.9
587739829271986210,13:47:06.63,+26:51:13.7
587742576451387411,13:47:14.47,+18:16:09.0
588018056721072240,13:47:25.26,+51:10:22.0
587733603716956305,13:47:45.77,+57:32:25.8
587742576451453131,13:48:05.05,+18:19:15.9
587739707406418109,13:48:13.71,+28:06:22.7
588017116125003878,13:48:14.02,+45:49:46.5
587722982288785718,13:48:21.90,-00:40:57.7
587739827124764841,13:48:28.56,+24:55:46.3
587739810484191323,13:48:29.72,+25:43:18.5
587739828198506641,13:48:45.43,+25:46:00.7
587739829272182852,13:48:55.52,+26:37:00.3
587729158435045533,13:49:09.63,+04:04:48.3
587739827124895859,13:49:19.52,+25:01:51.5
588017605228298362,13:49:21.36,+43:01:44.4
588017948285730951,13:49:24.38,+40:10:18.8
588017979974353014,13:49:33.60,+38:42:52.1
587739506088935600,13:49:37.85,+30:46:05.5
587739706869743767,13:49:42.22,+27:28:10.1
588010879844810866,13:49:43.20,+05:14:48.6
587736525369966769,13:49:47.82,+07:10:41.7
588298661970116735,13:49:54.52,+44:21:17.2
588017979437613082,13:50:09.93,+38:13:10.4
587733424942874713,13:50:27.98,+58:36:39.1
588007005255106710,13:50:42.66,+63:34:05.9
588017724410364114,13:50:54.15,+06:13:48.6
588017703479279792,13:51:03.77,+11:23:07.8
587736808301658269,13:51:08.87,+13:37:06.8
588017114514784382,13:51:17.31,+44:29:17.2
588298663043858576,13:51:22.72,+45:08:53.8
587736542015062302,13:51:24.56,+08:52:16.4
587742549602140303,13:51:30.00,+17:30:32.1
587739506625937579,13:51:36.96,+31:14:42.5
588018057258205331,13:51:37.72,+51:21:42.3
587735666915213322,13:51:52.98,+56:09:24.9
587735428546756777,13:52:00.42,+46:27:06.6
588017991765065741,13:52:03.10,+09:31:52.6
587738570860724403,13:52:07.20,+14:56:14.9
587742594694971475,13:52:07.92,+16:58:11.1
587738573536493778,13:52:13.91,+37:36:15.7
587739720832843891,13:52:15.23,+28:10:40.7
587736524833423441,13:52:26.97,+06:52:26.4
587729773146079507,13:52:29.44,-02:39:12.5
587739720296038576,13:52:47.07,+27:33:13.5
587736525370294466,13:52:53.57,+07:15:09.1
587739132416557077,13:53:11.19,+35:34:45.2
587742191525101729,13:53:15.79,+24:12:31.4
587729776904700115,13:53:15.93,-02:47:24.1
588017978901069991,13:53:18.54,+37:38:36.2
588017948286058637,13:53:21.53,+39:59:09.7
587729160046117074,13:53:39.34,+05:16:11.5
587736809912467711,13:53:49.82,+14:45:37.8
588017724947562593,13:53:51.51,+06:29:45.4
587742189377814663,13:54:00.84,+22:20:20.3
587742062693122156,13:54:02.36,+21:42:38.9
588017990154715271,13:54:04.86,+08:14:28.9
587742552286625995,13:54:08.89,+19:36:12.3
588848898851406019,13:54:14.24,-00:59:14.1
588848898851471560,13:54:21.83,-00:59:59.9
587735664768188521,13:54:38.26,+54:07:21.3
588848900462084295,13:54:39.11,+00:22:36.9
587742628518953161,13:54:42.57,+16:18:18.3
587739828735967326,13:54:57.32,+26:00:05.3
587735666915410031,13:55:01.34,+56:02:15.6
588298664117731547,13:55:01.40,+45:50:06.0
587733424943136849,13:55:10.17,+58:17:50.6
587742592547946612,13:55:44.33,+15:03:40.7
587742551749951662,13:55:45.37,+19:10:47.8
587735696986407087,13:55:46.11,+55:40:30.7
587738951495909520,13:55:46.86,+34:42:22.7
587729772072730729,13:55:52.20,-03:21:25.8
587736525370622228,13:55:55.35,+07:13:44.5
587726032798089450,13:56:05.07,+02:21:16.4
587736808839053474,13:56:10.85,+13:51:18.9
587742627445407976,13:56:11.94,+15:22:24.4
587736542552457363,13:56:18.02,+09:14:34.0
587735664768254068,13:56:23.05,+54:09:39.5
587739379910443109,13:56:28.65,+31:35:47.1
587739608636588128,13:57:01.18,+29:53:15.3
588017604155342940,13:57:11.20,+41:44:09.9
587739609710264487,13:57:25.39,+30:44:58.4
587736541478912148,13:57:36.73,+08:20:44.1
587735696986538120,13:57:37.04,+55:41:24.8
587739844306337926,13:57:40.18,+22:31:37.7
587736525370818826,13:57:41.16,+07:12:47.5
587742013293985799,13:57:41.71,+20:06:33.6
588017711511961809,13:57:41.96,+49:06:33.4
587742576989307036,13:57:42.12,+18:25:43.7
588010878235115624,13:57:46.06,+03:44:14.3
587738574610694160,13:58:02.39,+38:11:55.4
588017978901528699,13:58:45.10,+37:29:26.4
587739721907175495,13:58:48.76,+28:35:29.1
587735666915672183,13:58:50.71,+55:46:08.4
587726014545068280,13:59:05.77,+01:50:21.6
587733424406593697,13:59:11.57,+57:35:10.5
587742552287215743,13:59:25.50,+19:20:28.2
588017948286582994,13:59:28.22,+39:33:19.7
588018057258795055,13:59:38.85,+50:59:25.6
588298663044513965,13:59:41.06,+44:38:20.1
587736479198412944,13:59:43.55,+12:18:09.3
587742061620035703,13:59:47.97,+20:37:52.7
588011217525997639,14:00:02.61,+59:15:54.8
588010879309054208,14:00:10.17,+04:33:59.5
587739707407597601,14:00:10.25,+27:35:12.0
588017949897130158,14:00:18.89,+40:53:57.5
588017977291243580,14:00:21.99,+36:05:31.5
588017990692241550,14:00:23.77,+08:28:59.0
587733411518611622,14:00:30.69,+52:36:01.1
587729776905486440,14:00:37.20,-02:51:28.1
588017724411478218,14:00:44.70,+06:00:00.2
587728917909667943,14:00:57.70,+61:51:22.2
587725551217082434,14:01:13.30,+65:01:21.4
587736585499771048,14:01:16.24,+39:42:56.3
587742594696019977,14:01:41.07,+16:43:02.1
588017947213168773,14:01:46.29,+38:34:35.4
587735431231570090,14:01:48.37,+48:03:16.1
587742190452277335,14:01:52.59,+22:50:52.7
587742062693908641,14:01:57.98,+21:27:07.1
587739829273493645,14:01:59.51,+26:11:36.7
587742061083426986,14:02:20.28,+20:14:22.9
587739505553309837,14:02:20.32,+29:50:53.4
587729160047100096,14:02:46.52,+05:10:57.1
587733081893437513,14:02:48.02,+53:06:32.9
587742014905057400,14:02:59.07,+21:07:15.2
587739706334249143,14:03:15.96,+26:27:57.4
587742190989279440,14:03:21.99,+23:22:18.8
587739845917409467,14:03:29.37,+23:32:05.1
588018055648641075,14:03:37.49,+49:26:23.1
587742550140321961,14:03:54.47,+17:34:42.2
587738952570306671,14:04:04.41,+35:03:53.8
587739405718126695,14:04:06.06,+31:05:13.9
587733397023293553,14:04:22.54,+50:48:05.6
587742189378928782,14:04:36.89,+21:59:03.0
587735665842454705,14:04:55.63,+54:24:10.7
587739827126468797,14:05:02.94,+24:13:49.7
587742062157430877,14:05:05.56,+21:00:43.4
587735429621416135,14:05:06.62,+46:31:50.2
587742014905253959,14:05:16.77,+21:02:39.4
587732483831169233,14:05:21.19,+47:15:13.1
587742061620625501,14:05:36.59,+20:24:57.3
588018054575226918,14:05:53.81,+48:21:56.1
587742610799394845,14:06:23.20,+15:39:00.7
587729778516819993,14:06:51.53,-01:32:26.7
588017702407241816,14:06:57.23,+10:14:03.9
588017702407307384,14:07:00.50,+10:09:18.8
588017626164035705,14:07:03.42,+41:27:42.6
587742627983458342,14:07:08.84,+15:19:05.1
587736915138314431,14:07:15.01,+12:48:56.5
587722982290948308,14:08:00.52,-00:49:18.5
588848900463591621,14:08:06.06,+00:21:47.3
587729159510884459,14:08:22.13,+04:44:05.8
587736542553768045,14:08:33.78,+09:02:16.6
588017979439251594,14:08:58.17,+37:19:31.6
587736542017028281,14:09:19.09,+08:36:33.8
587729778517082331,14:09:33.92,-01:25:16.5
587736478662656051,14:09:46.82,+11:35:05.5
587742014368907306,14:09:53.61,+20:33:00.6
587735696987390006,14:10:01.58,+54:52:54.2
587733425480859679,14:10:04.15,+58:02:21.8
587739719224197234,14:10:39.00,+25:56:28.6
587736541480288520,14:10:41.73,+08:08:45.9
587739720297873442,14:10:54.49,+26:48:51.8
587729773684981819,14:11:07.66,-02:05:10.9
588017712049815703,14:11:11.99,+48:43:06.1
587730021178081446,14:11:12.15,+05:32:18.1
588017949898047565,14:11:13.48,+40:12:37.6
587735697524260896,14:11:17.19,+55:18:24.5
587739811023355994,14:11:39.90,+25:04:17.0
587726032799858805,14:11:48.70,+02:20:25.0
587726102020030570,14:11:52.11,+04:54:31.0
587733424944250956,14:12:19.72,+57:22:13.7
587722983902019858,14:12:21.66,+00:31:49.5
587722983365148913,14:12:21.81,+00:04:37.0
587735430695616634,14:12:25.25,+47:04:56.7
588298661971951827,14:12:32.08,+42:57:15.0
587742014369169536,14:12:39.58,+20:23:13.2
587735696450781302,14:12:42.60,+54:15:59.5
588017711513141334,14:12:53.75,+48:05:57.2
587729776369991852,14:12:59.89,-03:07:51.8
587736525909393606,14:13:08.39,+07:18:19.9
587736543091163374,14:13:14.82,+09:23:07.7
587739810486747177,14:13:23.13,+24:31:56.7
587730022252019739,14:13:24.40,+06:23:04.7
587739608101421214,14:13:28.80,+28:25:34.1
588018055649427610,14:13:31.70,+48:44:18.6
587739708482650220,14:13:41.13,+27:38:01.8
587739706335363170,14:13:52.28,+26:01:16.9
587739845381652686,14:13:52.50,+22:31:42.4
587742190990393454,14:13:55.61,+22:48:30.1
587726033873797356,14:14:14.02,+03:14:35.7
588017991230619768,14:14:15.76,+08:36:40.7
587742013832560735,14:14:19.81,+19:49:01.1
587739406255980591,14:14:54.72,+30:53:21.6
587742551751983248,14:14:55.73,+18:31:19.4
587722982828605660,14:14:57.72,-00:20:58.7
587736543628165367,14:15:01.37,+09:47:45.4
587733399708106826,14:15:20.36,+52:20:45.2
587733399171301490,14:15:31.98,+51:55:08.0
588848898853765386,14:15:46.62,-00:59:30.5
587736542554554483,14:15:47.02,+08:54:36.7
587726015620710515,14:16:05.86,+02:31:20.5
588298663582695686,14:16:14.45,+43:55:22.7
588017978366361737,14:16:15.39,+35:50:16.0
587733603718791365,14:16:19.59,+55:57:44.9
588017947214479526,14:16:28.99,+37:45:16.0
588017704018837596,14:16:32.81,+11:22:31.9
587730023326089424,14:16:51.39,+07:07:38.9
587735490281865352,14:17:03.83,+46:16:44.7
587729777981063385,14:17:08.41,-01:47:21.6
587729971785629958,14:17:16.29,-01:35:21.2
587730023863025868,14:17:23.42,+07:29:02.6
587739457222606959,14:17:28.20,+27:59:44.9
588848900464574592,14:17:30.65,+00:21:01.9
587736541481075012,14:17:55.77,+07:58:37.5
588007005793419435,14:18:07.75,+62:32:03.0
587726102020686002,14:18:11.98,+04:56:47.2
588848900464640154,14:18:12.13,+00:21:32.0
587739845382111380,14:18:12.38,+22:24:37.6
587735696451174536,14:18:17.48,+53:47:20.3
587733423334293580,14:18:27.55,+55:38:20.0
587736585501344008,14:18:38.30,+38:40:17.5
587736525373112565,14:18:45.66,+06:46:20.3
587742550678700283,14:18:54.52,+17:29:29.9
587739609175621756,14:19:18.57,+29:06:54.2
587730022789546169,14:19:21.10,+06:41:58.9
588017991768015027,14:19:21.82,+08:56:22.1
587736543628689598,14:19:23.20,+09:35:46.0
587742575917924495,14:19:33.22,+16:51:25.8
587739720835596352,14:19:34.39,+26:36:59.0
587742061622067250,14:19:39.94,+19:56:41.2
587739381523153063,14:19:43.33,+31:29:50.4
587733399708369046,14:19:45.72,+52:06:47.6
587742015443632277,14:19:46.54,+20:49:28.9
587742061622132879,14:19:49.91,+19:52:28.2
587736941444923564,14:19:50.75,+35:58:29.8
588017991768080533,14:19:50.88,+08:58:17.6
588017978366689502,14:19:58.59,+35:42:13.9
587726033874518107,14:20:16.51,+03:07:59.5
587729778518327440,14:20:35.17,-01:24:48.4
588017710976991413,14:20:37.47,+47:09:38.8
588017948288483503,14:20:41.58,+38:11:52.9
588017991768145986,14:20:44.09,+08:59:02.4
587736961847066753,14:21:18.40,+32:21:33.3
588017712587407591,14:21:25.52,+48:29:33.3
587736809378611269,14:21:29.61,+13:36:18.8
588017711513862284,14:21:29.85,+47:37:57.8
588017947215003861,14:21:41.89,+37:15:36.9
587730022789808285,14:21:45.30,+06:39:20.1
588017712587473032,14:21:57.50,+48:29:54.1
587739845382504621,14:22:17.73,+22:15:01.7
587736478664032300,14:22:30.78,+11:18:17.6
588017625091735645,14:22:32.47,+39:35:05.8
588018056186953870,14:22:36.50,+48:35:18.1
587726101484339353,14:22:41.57,+04:24:20.9
587725550681391257,14:22:46.90,+63:30:30.2
588018056186953936,14:22:49.57,+48:34:06.1
587739459370418346,14:22:52.35,+29:22:05.2
587742578065670189,14:23:03.91,+18:16:45.0
587739719762313290,14:23:12.85,+25:34:51.1
587728920058003636,14:23:14.72,+62:34:09.7
587732483832610922,14:23:21.75,+46:05:31.4
588017603620831241,14:23:25.60,+39:35:16.0
587739845382701097,14:23:49.16,+22:02:47.1
588017626165477672,14:23:51.54,+40:15:31.8
587739407867314319,14:23:51.96,+31:26:23.4
587736524836831463,14:23:55.10,+06:16:32.7
587739459370483933,14:24:04.53,+29:20:38.9
587739405720092820,14:24:05.27,+29:48:49.0
587742191528247491,14:24:11.44,+22:48:40.1
587739829275721973,14:24:13.30,+25:01:47.4
587726016158433410,14:24:16.51,+02:47:25.8
587729777981849857,14:24:27.94,-01:49:23.8
587739609176145945,14:24:37.11,+28:41:20.9
587739811024732292,14:25:01.62,+24:15:30.4
587736941982187792,14:25:07.50,+36:03:26.7
587739720299315327,14:25:24.46,+25:56:31.8
588298664657092766,14:25:26.49,+44:08:09.0
587739811024797809,14:25:32.04,+24:14:19.5
587739721909797084,14:25:39.55,+27:09:38.4
587736962384330911,14:25:44.60,+32:21:39.2
587725550681587839,14:25:48.37,+63:18:07.2
587736524837028102,14:25:56.42,+06:14:55.2
587739406793900130,14:26:18.31,+30:24:11.7
587742190991704197,14:26:30.15,+22:05:46.4
587742550142681294,14:26:30.52,+16:41:43.3
587739844846157859,14:26:31.93,+21:33:25.8
587742550142681362,14:26:39.42,+16:41:14.2
587739381523808415,14:26:40.47,+31:09:15.9
587725818566738064,14:26:45.70,+64:58:48.6
587742013297000595,14:26:49.03,+18:54:05.9
588017116664954893,14:26:52.27,+43:54:21.1
587729157902303368,14:26:53.29,+03:22:23.0
587739131346157731,14:27:11.24,+32:29:17.0
587726016158761021,14:27:13.78,+02:50:48.6
587739720299511955,14:27:14.65,+25:53:19.2
587739721373188266,14:27:46.58,+26:44:10.5
588017978367410364,14:27:48.65,+35:07:25.3
587742190454964524,14:27:52.01,+21:38:14.0
587736542019059885,14:27:55.24,+08:09:35.9
587739707947221123,14:27:58.18,+26:30:16.2
587736584965390473,14:28:00.57,+37:24:03.3
587736584965390433,14:28:01.75,+37:30:56.0
587726033338499199,14:28:11.51,+02:44:49.2
587736809916203109,14:28:17.05,+13:45:33.1
588017990695256178,14:28:21.35,+07:58:22.0
587736964531814532,14:28:24.44,+33:57:38.3
588017991232127200,14:28:33.67,+08:17:41.7
587739459371008009,14:28:43.83,+29:02:02.7
587732484906680415,14:28:56.19,+46:24:57.0
587739719762837671,14:29:00.15,+25:21:57.2
588017990158516331,14:29:12.60,+07:26:42.1
587739809951580309,14:29:21.12,+23:06:30.0
588017978367606928,14:29:26.84,+34:53:08.4
588848901539627254,14:29:27.02,+01:02:58.9
587739827665829998,14:29:29.35,+23:18:24.4
588298664120615162,14:29:31.34,+43:33:03.2
587736523763744982,14:29:40.64,+05:23:47.3
587736525911163191,14:29:45.89,+07:10:04.2
587722983903985828,14:29:46.78,+00:25:26.9
588848900465950941,14:29:51.03,+00:20:56.1
587739829276311704,14:29:55.41,+24:41:01.0
587742610801885356,14:29:58.97,+14:51:46.9
587736523763810507,14:30:09.64,+05:24:08.2
587739809951645883,14:30:16.06,+23:03:44.5
587739809951645899,14:30:19.50,+23:05:10.1
587736542019322058,14:30:30.73,+08:05:09.0
587739810488516751,14:30:33.48,+23:30:11.6
587736525374423300,14:30:35.75,+06:35:43.5
587739827665961049,14:30:53.37,+23:20:44.7
587739459371204625,14:30:58.49,+28:56:56.0
587736964532076698,14:31:03.47,+33:45:41.6
588017978904543283,14:31:12.74,+35:19:55.1
587735489209434305,14:31:27.80,+44:16:11.8
587742575919169783,14:31:32.49,+16:16:31.4
587726102559064135,14:31:37.43,+05:13:16.5
587742550680141846,14:31:56.60,+16:46:15.5
588017116128608432,14:32:04.73,+43:03:29.1
587742014371201252,14:32:07.07,+19:33:54.3
587739720836841601,14:32:07.66,+26:00:36.9
587735667454705720,14:32:11.51,+54:05:37.4
587742012760785031,14:32:13.91,+18:06:34.4
588007005794205832,14:32:17.03,+61:39:51.8
588298662510526473,14:32:20.21,+41:57:46.8
587729226609000581,14:32:20.25,+62:25:12.9
587733604793516053,14:32:56.04,+55:43:35.5
587736478128341161,14:33:09.33,+10:40:30.8
588011219138445474,14:33:35.99,+58:32:29.1
587739719763361939,14:33:41.63,+24:55:34.9
587742013834592433,14:33:42.54,+18:59:00.2
587742576993108018,14:33:45.94,+17:04:55.5
587736543630262428,14:33:47.92,+09:20:47.8
587733603183231155,14:33:49.84,+54:13:46.1
588017627776811157,14:33:50.89,+40:47:08.7
587736962921922684,14:33:51.62,+32:14:50.2
587739458834661555,14:33:54.02,+28:12:34.7
587739407868297401,14:34:05.30,+30:48:30.8
587733412057907376,14:34:14.08,+50:44:38.6
587739380987789455,14:34:20.53,+30:05:03.5
587726016159547582,14:34:24.79,+02:47:56.2
587742610802344091,14:34:28.21,+14:38:29.6
587739406257946797,14:34:34.44,+29:24:42.6
587742013297852568,14:34:38.16,+18:28:12.4
587729158440026347,14:34:48.43,+03:37:48.1
587722984441381170,14:34:56.92,+00:58:21.2
587729158440026251,14:34:59.23,+03:36:27.3
587733604256907460,14:35:10.69,+55:03:47.0
587736914604458171,14:35:14.52,+11:36:09.2
588023720170750211,14:35:16.69,+20:27:37.2
587726101485715646,14:35:16.93,+04:19:30.2
587736542019846392,14:35:21.93,+07:57:49.2
588011218601771209,14:35:24.29,+57:56:14.4
587730023328121047,14:35:27.04,+06:43:17.3
587725551755657288,14:35:32.68,+63:31:47.8
587736584429305974,14:35:50.16,+36:32:35.6
588017978368196790,14:35:55.01,+34:33:09.3
587739829276967042,14:36:03.49,+24:17:38.7
587742575919694004,14:36:05.36,+16:05:50.6
587733398099329152,14:36:10.71,+49:27:24.4
587739845920817198,14:36:12.49,+21:51:49.8
587739811025911834,14:36:13.37,+23:34:37.9
587742575919694075,14:36:20.31,+15:57:47.4
587736962922184859,14:36:28.44,+32:07:26.4
587742013298049327,14:36:53.67,+18:22:14.3
587722983367901477,14:37:16.46,+00:10:38.3
587742550143860921,14:37:16.71,+16:16:04.2
587732482760245368,14:37:16.82,+43:57:06.9
587728919522115715,14:37:33.55,+61:12:17.1
588298663584530667,14:37:35.44,+42:19:07.0
587735696452550808,14:37:38.10,+52:27:07.2
587730022791577876,14:38:32.57,+06:22:09.0
588018056725004387,14:38:43.22,+47:53:49.8
587729971787989302,14:38:46.69,-01:30:05.4
587742012761505974,14:38:54.75,+17:43:40.2
587742013298311246,14:38:55.63,+18:10:12.5
587733411521495164,14:38:58.82,+49:53:00.4
587739721911173263,14:39:01.65,+26:26:25.6
588848899393192235,14:39:08.81,-00:32:11.0
588017977831718932,14:39:11.76,+33:47:07.1
587742611876544617,14:39:15.72,+15:17:42.8
587736809917382807,14:39:32.68,+13:26:22.5
588017116129329251,14:39:55.05,+42:20:07.2
587742014372053210,14:39:55.66,+19:09:08.1
587735694842462297,14:40:03.35,+50:54:21.5
587726032803004661,14:40:57.05,+02:08:33.7
587733398099722338,14:41:18.67,+49:04:27.4
587736478666063941,14:41:20.36,+10:47:49.9
587739407869018308,14:41:21.72,+30:20:00.3
